,bar_returns
2024-02-29 15:50:00-05:00,0.0
2024-02-29 15:55:00-05:00,0.0
2024-02-29 16:00:00-05:00,0.0
2024-03-01 09:30:00-05:00,0.0
2024-03-01 09:35:00-05:00,0.0
2024-03-01 09:40:00-05:00,0.0
2024-03-01 09:45:00-05:00,0.0
2024-03-01 09:50:00-05:00,0.0
2024-03-01 09:55:00-05:00,0.0
2024-03-01 10:00:00-05:00,0.0
2024-03-01 10:05:00-05:00,0.0
2024-03-01 10:10:00-05:00,0.0
2024-03-01 10:15:00-05:00,0.0
2024-03-01 10:20:00-05:00,0.0
2024-03-01 10:25:00-05:00,0.0
2024-03-01 10:30:00-05:00,0.0
2024-03-01 10:35:00-05:00,0.0
2024-03-01 10:40:00-05:00,0.0
2024-03-01 10:45:00-05:00,0.0
2024-03-01 10:50:00-05:00,0.0
2024-03-01 10:55:00-05:00,0.0
2024-03-01 11:00:00-05:00,0.0
2024-03-01 11:05:00-05:00,0.0
2024-03-01 11:10:00-05:00,0.0
2024-03-01 11:15:00-05:00,0.0
2024-03-01 11:20:00-05:00,0.0
2024-03-01 11:25:00-05:00,0.0
2024-03-01 11:30:00-05:00,0.0
2024-03-01 11:35:00-05:00,0.0
2024-03-01 11:40:00-05:00,0.0
2024-03-01 11:45:00-05:00,0.0
2024-03-01 11:50:00-05:00,0.0
2024-03-01 11:55:00-05:00,0.0
2024-03-01 12:00:00-05:00,0.0
2024-03-01 12:05:00-05:00,0.0
2024-03-01 12:10:00-05:00,0.0
2024-03-01 12:15:00-05:00,0.0
2024-03-01 12:20:00-05:00,0.0
2024-03-01 12:25:00-05:00,0.0
2024-03-01 12:30:00-05:00,0.0
2024-03-01 12:35:00-05:00,0.0
2024-03-01 12:40:00-05:00,0.0
2024-03-01 12:45:00-05:00,0.0
2024-03-01 12:50:00-05:00,0.0
2024-03-01 12:55:00-05:00,0.0
2024-03-01 13:00:00-05:00,0.0
2024-03-01 13:05:00-05:00,0.0
2024-03-01 13:10:00-05:00,0.0
2024-03-01 13:15:00-05:00,0.0
2024-03-01 13:20:00-05:00,0.0
2024-03-01 13:25:00-05:00,0.0
2024-03-01 13:30:00-05:00,0.0
2024-03-01 13:35:00-05:00,0.0
2024-03-01 13:40:00-05:00,0.0
2024-03-01 13:45:00-05:00,0.0
2024-03-01 13:50:00-05:00,0.0
2024-03-01 13:55:00-05:00,0.0
2024-03-01 14:00:00-05:00,0.0
2024-03-01 14:05:00-05:00,0.0
2024-03-01 14:10:00-05:00,0.0
2024-03-01 14:15:00-05:00,0.0
2024-03-01 14:20:00-05:00,0.0
2024-03-01 14:25:00-05:00,0.0
2024-03-01 14:30:00-05:00,0.0
2024-03-01 14:35:00-05:00,0.0
2024-03-01 14:40:00-05:00,0.0
2024-03-01 14:45:00-05:00,0.0
2024-03-01 14:50:00-05:00,0.0
2024-03-01 14:55:00-05:00,0.0
2024-03-01 15:00:00-05:00,0.0
2024-03-01 15:05:00-05:00,0.0
2024-03-01 15:10:00-05:00,0.0
2024-03-01 15:15:00-05:00,0.0
2024-03-01 15:20:00-05:00,0.0
2024-03-01 15:25:00-05:00,0.0
2024-03-01 15:30:00-05:00,0.0
2024-03-01 15:35:00-05:00,0.0
2024-03-01 15:40:00-05:00,0.0
2024-03-01 15:45:00-05:00,0.0
2024-03-01 15:50:00-05:00,0.0
2024-03-01 15:55:00-05:00,0.0
2024-03-01 16:00:00-05:00,0.0
2024-03-04 09:30:00-05:00,0.0
2024-03-04 09:35:00-05:00,0.0
2024-03-04 09:40:00-05:00,0.0
2024-03-04 09:45:00-05:00,0.0
2024-03-04 09:50:00-05:00,0.0
2024-03-04 09:55:00-05:00,0.0
2024-03-04 10:00:00-05:00,0.0
2024-03-04 10:05:00-05:00,0.0019779198729872327
2024-03-04 10:10:00-05:00,0.00013746306463735536
2024-03-04 10:15:00-05:00,-0.002151222543563369
2024-03-04 10:20:00-05:00,0.003202985147539694
2024-03-04 10:25:00-05:00,-0.004036542302556012
2024-03-04 10:30:00-05:00,-0.00527101123467677
2024-03-04 10:35:00-05:00,-0.004346891531982755
2024-03-04 10:40:00-05:00,0.003208304980335308
2024-03-04 10:45:00-05:00,-0.0024635960342446195
2024-03-04 10:50:00-05:00,-0.0024491832287032445
2024-03-04 10:55:00-05:00,1.7088426903510978e-05
2024-03-04 11:00:00-05:00,-0.001491448477047852
2024-03-04 11:05:00-05:00,0.00030747604103353865
2024-03-04 11:10:00-05:00,0.0011143391803583036
2024-03-04 11:15:00-05:00,-0.0010092177601900287
2024-03-04 11:20:00-05:00,-0.000730570142954523
2024-03-04 11:25:00-05:00,0.0005146419528383461
2024-03-04 11:30:00-05:00,0.00187765533275841
2024-03-04 11:35:00-05:00,-0.002279526414507238
2024-03-04 11:40:00-05:00,-0.00658104284351313
2024-03-04 11:45:00-05:00,0.0017952984617772838
2024-03-04 11:50:00-05:00,2.2297590870357098e-05
2024-03-04 11:55:00-05:00,0.00194786039949002
2024-03-04 12:00:00-05:00,-0.0018328086236875096
2024-03-04 12:05:00-05:00,-0.0021478808573345276
2024-03-04 12:10:00-05:00,0.0
2024-03-04 12:15:00-05:00,0.0
2024-03-04 12:20:00-05:00,0.0
2024-03-04 12:25:00-05:00,0.0
2024-03-04 12:30:00-05:00,0.0
2024-03-04 12:35:00-05:00,0.0
2024-03-04 12:40:00-05:00,0.0
2024-03-04 12:45:00-05:00,0.0
2024-03-04 12:50:00-05:00,0.0
2024-03-04 12:55:00-05:00,0.0
2024-03-04 13:00:00-05:00,0.0
2024-03-04 13:05:00-05:00,0.0
2024-03-04 13:10:00-05:00,0.0
2024-03-04 13:15:00-05:00,0.0
2024-03-04 13:20:00-05:00,0.0
2024-03-04 13:25:00-05:00,0.0
2024-03-04 13:30:00-05:00,0.0
2024-03-04 13:35:00-05:00,0.0
2024-03-04 13:40:00-05:00,0.0
2024-03-04 13:45:00-05:00,0.0
2024-03-04 13:50:00-05:00,0.0
2024-03-04 13:55:00-05:00,0.0
2024-03-04 14:00:00-05:00,0.0
2024-03-04 14:05:00-05:00,0.0
2024-03-04 14:10:00-05:00,0.0
2024-03-04 14:15:00-05:00,0.0
2024-03-04 14:20:00-05:00,0.0
2024-03-04 14:25:00-05:00,0.0
2024-03-04 14:30:00-05:00,0.0
2024-03-04 14:35:00-05:00,0.0
2024-03-04 14:40:00-05:00,0.0
2024-03-04 14:45:00-05:00,0.0
2024-03-04 14:50:00-05:00,0.0
2024-03-04 14:55:00-05:00,0.0
2024-03-04 15:00:00-05:00,0.0
2024-03-04 15:05:00-05:00,0.0
2024-03-04 15:10:00-05:00,0.0
2024-03-04 15:15:00-05:00,0.0
2024-03-04 15:20:00-05:00,0.0
2024-03-04 15:25:00-05:00,0.0
2024-03-04 15:30:00-05:00,0.0
2024-03-04 15:35:00-05:00,0.0
2024-03-04 15:40:00-05:00,0.0
2024-03-04 15:45:00-05:00,0.0
2024-03-04 15:50:00-05:00,0.0
2024-03-04 15:55:00-05:00,0.0
2024-03-04 16:00:00-05:00,0.0
2024-03-05 09:30:00-05:00,0.0
2024-03-05 09:35:00-05:00,0.0
2024-03-05 09:40:00-05:00,0.0
2024-03-05 09:45:00-05:00,0.0
2024-03-05 09:50:00-05:00,0.0
2024-03-05 09:55:00-05:00,0.0
2024-03-05 10:00:00-05:00,0.0
2024-03-05 10:05:00-05:00,0.0
2024-03-05 10:10:00-05:00,0.0
2024-03-05 10:15:00-05:00,0.0
2024-03-05 10:20:00-05:00,0.0
2024-03-05 10:25:00-05:00,0.0
2024-03-05 10:30:00-05:00,0.0
2024-03-05 10:35:00-05:00,0.0
2024-03-05 10:40:00-05:00,0.0
2024-03-05 10:45:00-05:00,0.0
2024-03-05 10:50:00-05:00,0.0
2024-03-05 10:55:00-05:00,0.0
2024-03-05 11:00:00-05:00,0.0
2024-03-05 11:05:00-05:00,0.0
2024-03-05 11:10:00-05:00,0.0
2024-03-05 11:15:00-05:00,0.0
2024-03-05 11:20:00-05:00,0.0
2024-03-05 11:25:00-05:00,0.0
2024-03-05 11:30:00-05:00,0.0
2024-03-05 11:35:00-05:00,0.0
2024-03-05 11:40:00-05:00,0.0
2024-03-05 11:45:00-05:00,0.0
2024-03-05 11:50:00-05:00,0.0
2024-03-05 11:55:00-05:00,0.0
2024-03-05 12:00:00-05:00,0.0
2024-03-05 12:05:00-05:00,0.0
2024-03-05 12:10:00-05:00,0.0
2024-03-05 12:15:00-05:00,0.0
2024-03-05 12:20:00-05:00,0.0
2024-03-05 12:25:00-05:00,0.0
2024-03-05 12:30:00-05:00,0.0
2024-03-05 12:35:00-05:00,0.0
2024-03-05 12:40:00-05:00,0.0
2024-03-05 12:45:00-05:00,0.0
2024-03-05 12:50:00-05:00,0.0
2024-03-05 12:55:00-05:00,0.0
2024-03-05 13:00:00-05:00,0.0
2024-03-05 13:05:00-05:00,0.0
2024-03-05 13:10:00-05:00,0.0
2024-03-05 13:15:00-05:00,0.0
2024-03-05 13:20:00-05:00,0.0
2024-03-05 13:25:00-05:00,0.0
2024-03-05 13:30:00-05:00,0.0
2024-03-05 13:35:00-05:00,0.0
2024-03-05 13:40:00-05:00,0.0
2024-03-05 13:45:00-05:00,0.0
2024-03-05 13:50:00-05:00,0.0
2024-03-05 13:55:00-05:00,0.0
2024-03-05 14:00:00-05:00,0.0
2024-03-05 14:05:00-05:00,0.0
2024-03-05 14:10:00-05:00,0.0
2024-03-05 14:15:00-05:00,0.0
2024-03-05 14:20:00-05:00,0.0
2024-03-05 14:25:00-05:00,0.0
2024-03-05 14:30:00-05:00,0.0
2024-03-05 14:35:00-05:00,0.0
2024-03-05 14:40:00-05:00,0.0
2024-03-05 14:45:00-05:00,0.0
2024-03-05 14:50:00-05:00,0.0
2024-03-05 14:55:00-05:00,0.0
2024-03-05 15:00:00-05:00,0.0
2024-03-05 15:05:00-05:00,0.0
2024-03-05 15:10:00-05:00,0.0
2024-03-05 15:15:00-05:00,0.0
2024-03-05 15:20:00-05:00,0.0
2024-03-05 15:25:00-05:00,0.0
2024-03-05 15:30:00-05:00,0.0
2024-03-05 15:35:00-05:00,0.0
2024-03-05 15:40:00-05:00,0.0
2024-03-05 15:45:00-05:00,0.0
2024-03-05 15:50:00-05:00,0.0
2024-03-05 15:55:00-05:00,0.0
2024-03-05 16:00:00-05:00,0.0
2024-03-06 09:30:00-05:00,0.0
2024-03-06 09:35:00-05:00,0.0
2024-03-06 09:40:00-05:00,0.0
2024-03-06 09:45:00-05:00,0.0
2024-03-06 09:50:00-05:00,0.0
2024-03-06 09:55:00-05:00,0.0
2024-03-06 10:00:00-05:00,0.0
2024-03-06 10:05:00-05:00,-0.008004182889718825
2024-03-06 10:10:00-05:00,0.0032166358220573343
2024-03-06 10:15:00-05:00,0.00642501834008824
2024-03-06 10:20:00-05:00,-0.004961449858524092
2024-03-06 10:25:00-05:00,-0.0006645087305683361
2024-03-06 10:30:00-05:00,0.003066738314769557
2024-03-06 10:35:00-05:00,-0.0010368501531728969
2024-03-06 10:40:00-05:00,0.002923719408758574
2024-03-06 10:45:00-05:00,0.0008573868462067313
2024-03-06 10:50:00-05:00,0.0035431254096816023
2024-03-06 10:55:00-05:00,-0.003723487036925155
2024-03-06 11:00:00-05:00,0.002359837475989446
2024-03-06 11:05:00-05:00,0.00030979916343953917
2024-03-06 11:10:00-05:00,-0.0028170685554121944
2024-03-06 11:15:00-05:00,-0.00025536761715472256
2024-03-06 11:20:00-05:00,0.0014919966246116356
2024-03-06 11:25:00-05:00,-0.0034858103350750014
2024-03-06 11:30:00-05:00,0.0006054161904440747
2024-03-06 11:35:00-05:00,-0.002308382159788902
2024-03-06 11:40:00-05:00,-0.0015170915767432902
2024-03-06 11:45:00-05:00,-0.00010665267620346697
2024-03-06 11:50:00-05:00,0.0010887753891410945
2024-03-06 11:55:00-05:00,0.0021547742546257354
2024-03-06 12:00:00-05:00,-0.000723184375122643
2024-03-06 12:05:00-05:00,-0.004331075965975262
2024-03-06 12:10:00-05:00,0.0
2024-03-06 12:15:00-05:00,0.0
2024-03-06 12:20:00-05:00,0.0
2024-03-06 12:25:00-05:00,0.0
2024-03-06 12:30:00-05:00,0.0
2024-03-06 12:35:00-05:00,0.0
2024-03-06 12:40:00-05:00,0.0
2024-03-06 12:45:00-05:00,0.0
2024-03-06 12:50:00-05:00,0.0
2024-03-06 12:55:00-05:00,0.0
2024-03-06 13:00:00-05:00,0.0
2024-03-06 13:05:00-05:00,0.0
2024-03-06 13:10:00-05:00,0.0
2024-03-06 13:15:00-05:00,0.0
2024-03-06 13:20:00-05:00,0.0
2024-03-06 13:25:00-05:00,0.0
2024-03-06 13:30:00-05:00,0.0
2024-03-06 13:35:00-05:00,0.0
2024-03-06 13:40:00-05:00,0.0
2024-03-06 13:45:00-05:00,0.0
2024-03-06 13:50:00-05:00,0.0
2024-03-06 13:55:00-05:00,0.0
2024-03-06 14:00:00-05:00,0.0
2024-03-06 14:05:00-05:00,0.0
2024-03-06 14:10:00-05:00,0.0
2024-03-06 14:15:00-05:00,0.0
2024-03-06 14:20:00-05:00,0.0
2024-03-06 14:25:00-05:00,0.0
2024-03-06 14:30:00-05:00,0.0
2024-03-06 14:35:00-05:00,0.0
2024-03-06 14:40:00-05:00,0.0
2024-03-06 14:45:00-05:00,0.0
2024-03-06 14:50:00-05:00,0.0
2024-03-06 14:55:00-05:00,0.0
2024-03-06 15:00:00-05:00,0.0
2024-03-06 15:05:00-05:00,0.0
2024-03-06 15:10:00-05:00,0.0
2024-03-06 15:15:00-05:00,0.0
2024-03-06 15:20:00-05:00,0.0
2024-03-06 15:25:00-05:00,0.0
2024-03-06 15:30:00-05:00,0.0
2024-03-06 15:35:00-05:00,0.0
2024-03-06 15:40:00-05:00,0.0
2024-03-06 15:45:00-05:00,0.0
2024-03-06 15:50:00-05:00,0.0
2024-03-06 15:55:00-05:00,0.0
2024-03-06 16:00:00-05:00,0.0
2024-03-07 09:30:00-05:00,0.0
2024-03-07 09:35:00-05:00,0.0
2024-03-07 09:40:00-05:00,0.0
2024-03-07 09:45:00-05:00,0.0
2024-03-07 09:50:00-05:00,0.0
2024-03-07 09:55:00-05:00,0.0
2024-03-07 10:00:00-05:00,0.0
2024-03-07 10:05:00-05:00,0.0
2024-03-07 10:10:00-05:00,0.0
2024-03-07 10:15:00-05:00,0.0
2024-03-07 10:20:00-05:00,0.0
2024-03-07 10:25:00-05:00,0.0
2024-03-07 10:30:00-05:00,0.0
2024-03-07 10:35:00-05:00,0.0
2024-03-07 10:40:00-05:00,0.0
2024-03-07 10:45:00-05:00,0.0
2024-03-07 10:50:00-05:00,0.0
2024-03-07 10:55:00-05:00,0.0
2024-03-07 11:00:00-05:00,0.0
2024-03-07 11:05:00-05:00,0.0
2024-03-07 11:10:00-05:00,0.0
2024-03-07 11:15:00-05:00,0.0
2024-03-07 11:20:00-05:00,0.0
2024-03-07 11:25:00-05:00,0.0
2024-03-07 11:30:00-05:00,0.0
2024-03-07 11:35:00-05:00,0.0
2024-03-07 11:40:00-05:00,0.0
2024-03-07 11:45:00-05:00,0.0
2024-03-07 11:50:00-05:00,0.0
2024-03-07 11:55:00-05:00,0.0
2024-03-07 12:00:00-05:00,0.0
2024-03-07 12:05:00-05:00,0.0
2024-03-07 12:10:00-05:00,0.0
2024-03-07 12:15:00-05:00,0.0
2024-03-07 12:20:00-05:00,0.0
2024-03-07 12:25:00-05:00,0.0
2024-03-07 12:30:00-05:00,0.0
2024-03-07 12:35:00-05:00,0.0
2024-03-07 12:40:00-05:00,0.0
2024-03-07 12:45:00-05:00,0.0
2024-03-07 12:50:00-05:00,0.0
2024-03-07 12:55:00-05:00,0.0
2024-03-07 13:00:00-05:00,0.0
2024-03-07 13:05:00-05:00,0.0
2024-03-07 13:10:00-05:00,0.0
2024-03-07 13:15:00-05:00,0.0
2024-03-07 13:20:00-05:00,0.0
2024-03-07 13:25:00-05:00,0.0
2024-03-07 13:30:00-05:00,0.0
2024-03-07 13:35:00-05:00,0.0
2024-03-07 13:40:00-05:00,0.0
2024-03-07 13:45:00-05:00,0.0
2024-03-07 13:50:00-05:00,0.0
2024-03-07 13:55:00-05:00,0.0
2024-03-07 14:00:00-05:00,0.0
2024-03-07 14:05:00-05:00,0.0
2024-03-07 14:10:00-05:00,0.0
2024-03-07 14:15:00-05:00,0.0
2024-03-07 14:20:00-05:00,0.0
2024-03-07 14:25:00-05:00,0.0
2024-03-07 14:30:00-05:00,0.0
2024-03-07 14:35:00-05:00,0.0
2024-03-07 14:40:00-05:00,0.0
2024-03-07 14:45:00-05:00,0.0
2024-03-07 14:50:00-05:00,0.0
2024-03-07 14:55:00-05:00,0.0
2024-03-07 15:00:00-05:00,0.0
2024-03-07 15:05:00-05:00,0.0
2024-03-07 15:10:00-05:00,0.0
2024-03-07 15:15:00-05:00,0.0
2024-03-07 15:20:00-05:00,0.0
2024-03-07 15:25:00-05:00,0.0
2024-03-07 15:30:00-05:00,0.0
2024-03-07 15:35:00-05:00,0.0
2024-03-07 15:40:00-05:00,0.0
2024-03-07 15:45:00-05:00,0.0
2024-03-07 15:50:00-05:00,0.0
2024-03-07 15:55:00-05:00,0.0
2024-03-07 16:00:00-05:00,0.0
2024-03-08 09:30:00-05:00,0.0
2024-03-08 09:35:00-05:00,0.0
2024-03-08 09:40:00-05:00,0.0
2024-03-08 09:45:00-05:00,0.0
2024-03-08 09:50:00-05:00,0.0
2024-03-08 09:55:00-05:00,0.0
2024-03-08 10:00:00-05:00,0.0
2024-03-08 10:05:00-05:00,-0.008358091239907939
2024-03-08 10:10:00-05:00,0.00707210148676074
2024-03-08 10:15:00-05:00,0.0034461413331856594
2024-03-08 10:20:00-05:00,-0.015966317608987146
2024-03-08 10:25:00-05:00,0.014242863901714031
2024-03-08 10:30:00-05:00,-0.035328697468203774
2024-03-08 10:35:00-05:00,-0.0046417620113289315
2024-03-08 10:40:00-05:00,0.004415879649714904
2024-03-08 10:45:00-05:00,0.015085783400961228
2024-03-08 10:50:00-05:00,-0.010591152318931929
2024-03-08 10:55:00-05:00,-0.012697924085979362
2024-03-08 11:00:00-05:00,-0.02520857110092134
2024-03-08 11:05:00-05:00,0.01185969158414446
2024-03-08 11:10:00-05:00,-0.019211552025933054
2024-03-08 11:15:00-05:00,0.017767042176713987
2024-03-08 11:20:00-05:00,0.010954250756496364
2024-03-08 11:25:00-05:00,-0.00029826899311147237
2024-03-08 11:30:00-05:00,-0.004605081092894037
2024-03-08 11:35:00-05:00,0.00834996314135883
2024-03-08 11:40:00-05:00,0.006862683569748951
2024-03-08 11:45:00-05:00,0.011971886492062156
2024-03-08 11:50:00-05:00,-0.00010743866074169883
2024-03-08 11:55:00-05:00,0.0064622747175338
2024-03-08 12:00:00-05:00,-0.0023063293667719975
2024-03-08 12:05:00-05:00,-0.003356090752480889
2024-03-08 12:10:00-05:00,0.0
2024-03-08 12:15:00-05:00,0.0
2024-03-08 12:20:00-05:00,0.0
2024-03-08 12:25:00-05:00,0.0
2024-03-08 12:30:00-05:00,0.0
2024-03-08 12:35:00-05:00,0.0
2024-03-08 12:40:00-05:00,0.0
2024-03-08 12:45:00-05:00,0.0
2024-03-08 12:50:00-05:00,0.0
2024-03-08 12:55:00-05:00,0.0
2024-03-08 13:00:00-05:00,0.0
2024-03-08 13:05:00-05:00,0.0
2024-03-08 13:10:00-05:00,0.0
2024-03-08 13:15:00-05:00,0.0
2024-03-08 13:20:00-05:00,0.0
2024-03-08 13:25:00-05:00,0.0
2024-03-08 13:30:00-05:00,0.0
2024-03-08 13:35:00-05:00,0.0
2024-03-08 13:40:00-05:00,0.0
2024-03-08 13:45:00-05:00,0.0
2024-03-08 13:50:00-05:00,0.0
2024-03-08 13:55:00-05:00,0.0
2024-03-08 14:00:00-05:00,0.0
2024-03-08 14:05:00-05:00,0.0
2024-03-08 14:10:00-05:00,0.0
2024-03-08 14:15:00-05:00,0.0
2024-03-08 14:20:00-05:00,0.0
2024-03-08 14:25:00-05:00,0.0
2024-03-08 14:30:00-05:00,0.0
2024-03-08 14:35:00-05:00,0.0
2024-03-08 14:40:00-05:00,0.0
2024-03-08 14:45:00-05:00,0.0
2024-03-08 14:50:00-05:00,0.0
2024-03-08 14:55:00-05:00,0.0
2024-03-08 15:00:00-05:00,0.0
2024-03-08 15:05:00-05:00,0.0
2024-03-08 15:10:00-05:00,0.0
2024-03-08 15:15:00-05:00,0.0
2024-03-08 15:20:00-05:00,0.0
2024-03-08 15:25:00-05:00,0.0
2024-03-08 15:30:00-05:00,0.0
2024-03-08 15:35:00-05:00,0.0
2024-03-08 15:40:00-05:00,0.0
2024-03-08 15:45:00-05:00,0.0
2024-03-08 15:50:00-05:00,0.0
2024-03-08 15:55:00-05:00,0.0
2024-03-08 16:00:00-05:00,0.0
2024-03-11 09:30:00-04:00,0.0
2024-03-11 09:35:00-04:00,0.0
2024-03-11 09:40:00-04:00,0.0
2024-03-11 09:45:00-04:00,0.0
2024-03-11 09:50:00-04:00,0.0
2024-03-11 09:55:00-04:00,0.0
2024-03-11 10:00:00-04:00,0.0
2024-03-11 10:05:00-04:00,0.006658035257433248
2024-03-11 10:10:00-04:00,-0.0004382040216912575
2024-03-11 10:15:00-04:00,0.0011228578140125567
2024-03-11 10:20:00-04:00,0.005152715075425585
2024-03-11 10:25:00-04:00,-0.0017992827325581384
2024-03-11 10:30:00-04:00,0.004883232192418818
2024-03-11 10:35:00-04:00,-0.000499304047698157
2024-03-11 10:40:00-04:00,-0.0025388703116032696
2024-03-11 10:45:00-04:00,0.003078738575458706
2024-03-11 10:50:00-04:00,0.0028981745759597555
2024-03-11 10:55:00-04:00,0.0023168875053030114
2024-03-11 11:00:00-04:00,0.0009013381261899767
2024-03-11 11:05:00-04:00,-0.001207154530894261
2024-03-11 11:10:00-04:00,-0.0009118361385087592
2024-03-11 11:15:00-04:00,-0.000885398561224715
2024-03-11 11:20:00-04:00,0.00020651769723856184
2024-03-11 11:25:00-04:00,0.00021419542702050265
2024-03-11 11:30:00-04:00,-0.0012289634211862799
2024-03-11 11:35:00-04:00,-0.0009253894003495855
2024-03-11 11:40:00-04:00,-0.0005672203204717396
2024-03-11 11:45:00-04:00,0.0010028310448899624
2024-03-11 11:50:00-04:00,-0.0021949683561354183
2024-03-11 11:55:00-04:00,-0.0012381026799669348
2024-03-11 12:00:00-04:00,0.002272668710493919
2024-03-11 12:05:00-04:00,-0.0012340231077947461
2024-03-11 12:10:00-04:00,0.0
2024-03-11 12:15:00-04:00,0.0
2024-03-11 12:20:00-04:00,0.0
2024-03-11 12:25:00-04:00,0.0
2024-03-11 12:30:00-04:00,0.0
2024-03-11 12:35:00-04:00,0.0
2024-03-11 12:40:00-04:00,0.0
2024-03-11 12:45:00-04:00,0.0
2024-03-11 12:50:00-04:00,0.0
2024-03-11 12:55:00-04:00,0.0
2024-03-11 13:00:00-04:00,0.0
2024-03-11 13:05:00-04:00,0.0
2024-03-11 13:10:00-04:00,0.0
2024-03-11 13:15:00-04:00,0.0
2024-03-11 13:20:00-04:00,0.0
2024-03-11 13:25:00-04:00,0.0
2024-03-11 13:30:00-04:00,0.0
2024-03-11 13:35:00-04:00,0.0
2024-03-11 13:40:00-04:00,0.0
2024-03-11 13:45:00-04:00,0.0
2024-03-11 13:50:00-04:00,0.0
2024-03-11 13:55:00-04:00,0.0
2024-03-11 14:00:00-04:00,0.0
2024-03-11 14:05:00-04:00,0.0
2024-03-11 14:10:00-04:00,0.0
2024-03-11 14:15:00-04:00,0.0
2024-03-11 14:20:00-04:00,0.0
2024-03-11 14:25:00-04:00,0.0
2024-03-11 14:30:00-04:00,0.0
2024-03-11 14:35:00-04:00,0.0
2024-03-11 14:40:00-04:00,0.0
2024-03-11 14:45:00-04:00,0.0
2024-03-11 14:50:00-04:00,0.0
2024-03-11 14:55:00-04:00,0.0
2024-03-11 15:00:00-04:00,0.0
2024-03-11 15:05:00-04:00,0.0
2024-03-11 15:10:00-04:00,0.0
2024-03-11 15:15:00-04:00,0.0
2024-03-11 15:20:00-04:00,0.0
2024-03-11 15:25:00-04:00,0.0
2024-03-11 15:30:00-04:00,0.0
2024-03-11 15:35:00-04:00,0.0
2024-03-11 15:40:00-04:00,0.0
2024-03-11 15:45:00-04:00,0.0
2024-03-11 15:50:00-04:00,0.0
2024-03-11 15:55:00-04:00,0.0
2024-03-11 16:00:00-04:00,0.0
2024-03-12 09:30:00-04:00,0.0
2024-03-12 09:35:00-04:00,0.0
2024-03-12 09:40:00-04:00,0.0
2024-03-12 09:45:00-04:00,0.0
2024-03-12 09:50:00-04:00,0.0
2024-03-12 09:55:00-04:00,0.0
2024-03-12 10:00:00-04:00,0.0
2024-03-12 10:05:00-04:00,-0.002553890974848372
2024-03-12 10:10:00-04:00,0.0018759445422573684
2024-03-12 10:15:00-04:00,8.007009857236014e-05
2024-03-12 10:20:00-04:00,-0.0015598594024091028
2024-03-12 10:25:00-04:00,-0.0022214378228756493
2024-03-12 10:30:00-04:00,-0.0027058689408111514
2024-03-12 10:35:00-04:00,0.0032785371403196706
2024-03-12 10:40:00-04:00,-0.0031630765772513447
2024-03-12 10:45:00-04:00,0.001314156961405022
2024-03-12 10:50:00-04:00,-0.0004226883438483986
2024-03-12 10:55:00-04:00,0.001677593004073552
2024-03-12 11:00:00-04:00,0.0025739746597395197
2024-03-12 11:05:00-04:00,-0.003061394447267163
2024-03-12 11:10:00-04:00,-0.0010282714921833191
2024-03-12 11:15:00-04:00,-0.0006101540739757993
2024-03-12 11:20:00-04:00,-0.0002442106357055662
2024-03-12 11:25:00-04:00,0.0009160135841534967
2024-03-12 11:30:00-04:00,0.00030505842372452463
2024-03-12 11:35:00-04:00,-0.0003659584697559559
2024-03-12 11:40:00-04:00,0.0032948319994745567
2024-03-12 11:45:00-04:00,0.0009730405133423492
2024-03-12 11:50:00-04:00,-0.0030985516200203733
2024-03-12 11:55:00-04:00,0.0007313370550334763
2024-03-12 12:00:00-04:00,0.004141214688100359
2024-03-12 12:05:00-04:00,-0.003124639326123946
2024-03-12 12:10:00-04:00,0.0
2024-03-12 12:15:00-04:00,0.0
2024-03-12 12:20:00-04:00,0.0
2024-03-12 12:25:00-04:00,0.0
2024-03-12 12:30:00-04:00,0.0
2024-03-12 12:35:00-04:00,0.0
2024-03-12 12:40:00-04:00,0.0
2024-03-12 12:45:00-04:00,0.0
2024-03-12 12:50:00-04:00,0.0
2024-03-12 12:55:00-04:00,0.0
2024-03-12 13:00:00-04:00,0.0
2024-03-12 13:05:00-04:00,0.0
2024-03-12 13:10:00-04:00,0.0
2024-03-12 13:15:00-04:00,0.0
2024-03-12 13:20:00-04:00,0.0
2024-03-12 13:25:00-04:00,0.0
2024-03-12 13:30:00-04:00,0.0
2024-03-12 13:35:00-04:00,0.0
2024-03-12 13:40:00-04:00,0.0
2024-03-12 13:45:00-04:00,0.0
2024-03-12 13:50:00-04:00,0.0
2024-03-12 13:55:00-04:00,0.0
2024-03-12 14:00:00-04:00,0.0
2024-03-12 14:05:00-04:00,0.0
2024-03-12 14:10:00-04:00,0.0
2024-03-12 14:15:00-04:00,0.0
2024-03-12 14:20:00-04:00,0.0
2024-03-12 14:25:00-04:00,0.0
2024-03-12 14:30:00-04:00,0.0
2024-03-12 14:35:00-04:00,0.0
2024-03-12 14:40:00-04:00,0.0
2024-03-12 14:45:00-04:00,0.0
2024-03-12 14:50:00-04:00,0.0
2024-03-12 14:55:00-04:00,0.0
2024-03-12 15:00:00-04:00,0.0
2024-03-12 15:05:00-04:00,0.0
2024-03-12 15:10:00-04:00,0.0
2024-03-12 15:15:00-04:00,0.0
2024-03-12 15:20:00-04:00,0.0
2024-03-12 15:25:00-04:00,0.0
2024-03-12 15:30:00-04:00,0.0
