timestamp,Open,High,Low,Close,Volume
2024-02-19 19:00:00-05:00,2944.94,2950.21,2941.8,2949.51,372.22404885000003
2024-02-19 19:05:00-05:00,2949.72,2950.97,2939.4,2946.95,785.9272960600001
2024-02-19 19:10:00-05:00,2946.91,2954.93,2946.54,2950.43,413.03784726999993
2024-02-19 19:15:00-05:00,2949.53,2954.2,2945.0,2949.51,204.23674562999997
2024-02-19 19:20:00-05:00,2949.91,2949.92,2939.3,2941.82,277.72711589000005
2024-02-19 19:25:00-05:00,2941.87,2951.42,2939.2,2951.17,233.45640937000002
2024-02-19 19:30:00-05:00,2951.09,2956.32,2946.0,2951.97,298.9467215000001
2024-02-19 19:35:00-05:00,2951.81,2951.81,2941.7,2944.09,309.20443936999993
2024-02-19 19:40:00-05:00,2944.09,2945.21,2927.1,2934.25,777.6291703099992
2024-02-19 19:45:00-05:00,2933.68,2945.08,2933.11,2942.98,501.2367378300002
2024-02-19 19:50:00-05:00,2942.69,2946.0,2934.4,2938.93,250.76042199000003
2024-02-19 19:55:00-05:00,2938.15,2942.47,2931.0,2935.7,232.78940924999998
2024-02-19 20:00:00-05:00,2935.75,2942.42,2930.5,2938.1,264.1206574599999
2024-02-19 20:05:00-05:00,2941.0,2943.65,2937.2,2941.54,273.13205373000005
2024-02-19 20:10:00-05:00,2940.97,2943.21,2936.2,2941.96,192.61400891000005
2024-02-19 20:15:00-05:00,2941.94,2945.09,2930.5,2934.8,336.4984070000003
2024-02-19 20:20:00-05:00,2934.34,2934.34,2904.5,2906.97,2550.6577015499997
2024-02-19 20:25:00-05:00,2906.5,2918.45,2901.7,2916.1,1086.3417435099998
2024-02-19 20:30:00-05:00,2916.18,2922.21,2909.8,2916.52,598.6628433999999
2024-02-19 20:35:00-05:00,2916.64,2917.73,2909.4,2915.83,379.66209152999994
2024-02-19 20:40:00-05:00,2916.27,2922.33,2909.9,2922.12,263.32009084000003
2024-02-19 20:45:00-05:00,2921.99,2927.34,2918.1,2923.82,535.7698668999999
2024-02-19 20:50:00-05:00,2923.82,2924.25,2915.1,2918.74,254.52102700000003
2024-02-19 20:55:00-05:00,2919.49,2924.62,2915.4,2922.96,180.93675479999996
2024-02-19 21:00:00-05:00,2922.06,2926.8,2920.58,2925.6,210.66483042999997
2024-02-19 21:05:00-05:00,2925.34,2927.43,2918.5,2921.61,323.38517084999995
2024-02-19 21:10:00-05:00,2921.78,2923.34,2916.7,2920.97,200.8527427
2024-02-19 21:15:00-05:00,2920.72,2926.06,2918.0,2923.01,279.36868517999994
2024-02-19 21:20:00-05:00,2923.07,2923.77,2916.5,2918.41,278.52306441
2024-02-19 21:25:00-05:00,2918.48,2922.36,2917.94,2921.95,192.54336765
2024-02-19 21:30:00-05:00,2921.95,2924.63,2919.1,2923.88,204.98668333
2024-02-19 21:35:00-05:00,2924.0,2925.37,2916.2,2920.46,521.4481744199999
2024-02-19 21:40:00-05:00,2920.47,2920.66,2914.5,2918.85,425.67876733
2024-02-19 21:45:00-05:00,2919.32,2919.39,2915.81,2917.01,306.40180519
2024-02-19 21:50:00-05:00,2917.01,2924.53,2915.5,2923.92,325.17927396999994
